,close,high,low,open,symbol,volume,id,key,subkey,updated,changeOverTime,marketChangeOverTime,uOpen,uClose,uHigh,uLow,uVolume,fOpen,fClose,fHigh,fLow,fVolume,label,change,changePercent
2017-02-21,3.95,4.04,3.95,3.97,GNW,4472245,HISTORICAL_PRICES,GNW,,1606830572000,0.42086330935251814,0.42086330935251814,3.97,3.95,4.04,3.95,4472245,3.97,3.95,4.04,3.95,4472245,"Feb 21, 17",-0.029999999999999805,-0.0075
2017-02-22,3.96,4.03,3.9,3.91,GNW,5408629,HISTORICAL_PRICES,GNW,,1606830572000,0.42446043165467634,0.42446043165467634,3.91,3.96,4.03,3.9,5408629,3.91,3.96,4.03,3.9,5408629,"Feb 22, 17",0.009999999999999787,0.0025
2017-02-23,4.02,4.02,3.86,3.99,GNW,6533047,HISTORICAL_PRICES,GNW,,1606830572000,0.44604316546762585,0.44604316546762585,3.99,4.02,4.02,3.86,6533047,3.99,4.02,4.02,3.86,6533047,"Feb 23, 17",0.05999999999999961,0.0152
2017-02-24,4.05,4.13,3.95,3.95,GNW,5030954,HISTORICAL_PRICES,GNW,,1606830572000,0.45683453237410077,0.45683453237410077,3.95,4.05,4.13,3.95,5030954,3.95,4.05,4.13,3.95,5030954,"Feb 24, 17",0.03000000000000025,0.0075
2017-02-27,4.09,4.13,4.02,4.05,GNW,4347855,HISTORICAL_PRICES,GNW,,1606830572000,0.4712230215827339,0.4712230215827339,4.05,4.09,4.13,4.02,4347855,4.05,4.09,4.13,4.02,4347855,"Feb 27, 17",0.040000000000000036,0.0099
2017-02-28,4.09,4.12,3.99,4.07,GNW,4297371,HISTORICAL_PRICES,GNW,,1606830572000,0.4712230215827339,0.4712230215827339,4.07,4.09,4.12,3.99,4297371,4.07,4.09,4.12,3.99,4297371,"Feb 28, 17",0,0
2017-03-01,4.13,4.18,4.08,4.13,GNW,5216644,HISTORICAL_PRICES,GNW,,1606830572000,0.485611510791367,0.485611510791367,4.13,4.13,4.18,4.08,5216644,4.13,4.13,4.18,4.08,5216644,"Mar 1, 17",0.040000000000000036,0.0098
2017-03-02,4.05,4.16,4.04,4.15,GNW,3292363,HISTORICAL_PRICES,GNW,,1606830572000,0.45683453237410077,0.45683453237410077,4.15,4.05,4.16,4.04,3292363,4.15,4.05,4.16,4.04,3292363,"Mar 2, 17",-0.08000000000000007,-0.0194
2017-03-03,4.05,4.1,4.01,4.04,GNW,3494868,HISTORICAL_PRICES,GNW,,1606830572000,0.45683453237410077,0.45683453237410077,4.04,4.05,4.1,4.01,3494868,4.04,4.05,4.1,4.01,3494868,"Mar 3, 17",0,0
2017-03-06,4.05,4.1,3.95,4.01,GNW,7082585,HISTORICAL_PRICES,GNW,,1606830572000,0.45683453237410077,0.45683453237410077,4.01,4.05,4.1,3.95,7082585,4.01,4.05,4.1,3.95,7082585,"Mar 6, 17",0,0
2017-03-07,4.02,4.16,3.99,4.13,GNW,8992048,HISTORICAL_PRICES,GNW,,1606830572000,0.44604316546762585,0.44604316546762585,4.13,4.02,4.16,3.99,8992048,4.13,4.02,4.16,3.99,8992048,"Mar 7, 17",-0.03000000000000025,-0.0074
2017-03-08,4.09,4.18,4.05,4.17,GNW,8113074,HISTORICAL_PRICES,GNW,,1606830572000,0.4712230215827339,0.4712230215827339,4.17,4.09,4.18,4.05,8113074,4.17,4.09,4.18,4.05,8113074,"Mar 8, 17",0.07000000000000028,0.0174
2017-03-09,3.98,4.047,3.915,4.03,GNW,10035543,HISTORICAL_PRICES,GNW,,1606830572000,0.4316546762589929,0.4316546762589929,4.03,3.98,4.047,3.915,10035543,4.03,3.98,4.047,3.915,10035543,"Mar 9, 17",-0.10999999999999988,-0.0269
2017-03-10,4.06,4.07,3.95,4,GNW,5671974,HISTORICAL_PRICES,GNW,,1606830572000,0.46043165467625896,0.46043165467625896,4,4.06,4.07,3.95,5671974,4,4.06,4.07,3.95,5671974,"Mar 10, 17",0.07999999999999963,0.0201
2017-03-13,3.96,4.07,3.95,4.03,GNW,6029928,HISTORICAL_PRICES,GNW,,1606830572000,0.42446043165467634,0.42446043165467634,4.03,3.96,4.07,3.95,6029928,4.03,3.96,4.07,3.95,6029928,"Mar 13, 17",-0.09999999999999964,-0.0246
2017-03-14,3.93,3.96,3.88,3.95,GNW,3797924,HISTORICAL_PRICES,GNW,,1606830572000,0.4136690647482016,0.4136690647482016,3.95,3.93,3.96,3.88,3797924,3.95,3.93,3.96,3.88,3797924,"Mar 14, 17",-0.029999999999999805,-0.0076
2017-03-15,4.01,4.01,3.89,3.92,GNW,6888858,HISTORICAL_PRICES,GNW,,1606830572000,0.44244604316546765,0.44244604316546765,3.92,4.01,4.01,3.89,6888858,3.92,4.01,4.01,3.89,6888858,"Mar 15, 17",0.07999999999999963,0.0204
2017-03-16,4.06,4.12,4.035,4.04,GNW,5579669,HISTORICAL_PRICES,GNW,,1606830572000,0.46043165467625896,0.46043165467625896,4.04,4.06,4.12,4.035,5579669,4.04,4.06,4.12,4.035,5579669,"Mar 16, 17",0.04999999999999982,0.0125
2017-03-17,4.16,4.18,3.99,4.07,GNW,17325516,HISTORICAL_PRICES,GNW,,1606830572000,0.49640287769784186,0.49640287769784186,4.07,4.16,4.18,3.99,17325516,4.07,4.16,4.18,3.99,17325516,"Mar 17, 17",0.10000000000000053,0.0246
2017-03-20,4.06,4.16,4.03,4.15,GNW,5358271,HISTORICAL_PRICES,GNW,,1606830572000,0.46043165467625896,0.46043165467625896,4.15,4.06,4.16,4.03,5358271,4.15,4.06,4.16,4.03,5358271,"Mar 20, 17",-0.10000000000000053,-0.024
2017-03-21,3.93,4.1138,3.92,4.1,GNW,11580483,HISTORICAL_PRICES,GNW,,1606830572000,0.4136690647482016,0.4136690647482016,4.1,3.93,4.1138,3.92,11580483,4.1,3.93,4.1138,3.92,11580483,"Mar 21, 17",-0.12999999999999945,-0.032
2017-03-22,3.97,3.99,3.85,3.91,GNW,7121018,HISTORICAL_PRICES,GNW,,1606830572000,0.4280575539568347,0.4280575539568347,3.91,3.97,3.99,3.85,7121018,3.91,3.97,3.99,3.85,7121018,"Mar 22, 17",0.040000000000000036,0.0102
2017-03-23,4.02,4.07,3.91,3.97,GNW,5719168,HISTORICAL_PRICES,GNW,,1606830572000,0.44604316546762585,0.44604316546762585,3.97,4.02,4.07,3.91,5719168,3.97,4.02,4.07,3.91,5719168,"Mar 23, 17",0.04999999999999938,0.0126
2017-03-24,3.93,4.05,3.88,4.05,GNW,9243362,HISTORICAL_PRICES,GNW,,1606830572000,0.4136690647482016,0.4136690647482016,4.05,3.93,4.05,3.88,9243362,4.05,3.93,4.05,3.88,9243362,"Mar 24, 17",-0.08999999999999941,-0.0224
2017-03-27,4,4.01,3.85,3.88,GNW,7823183,HISTORICAL_PRICES,GNW,,1606830572000,0.43884892086330946,0.43884892086330946,3.88,4,4.01,3.85,7823183,3.88,4,4.01,3.85,7823183,"Mar 27, 17",0.06999999999999984,0.0178
2017-03-28,4.08,4.09,3.97,3.98,GNW,8802732,HISTORICAL_PRICES,GNW,,1606830572000,0.4676258992805757,0.4676258992805757,3.98,4.08,4.09,3.97,8802732,3.98,4.08,4.09,3.97,8802732,"Mar 28, 17",0.08000000000000007,0.02
2017-03-29,4.03,4.1,4.01,4.04,GNW,7143123,HISTORICAL_PRICES,GNW,,1606830572000,0.4496402877697844,0.4496402877697844,4.04,4.03,4.1,4.01,7143123,4.04,4.03,4.1,4.01,7143123,"Mar 29, 17",-0.04999999999999982,-0.0123
2017-03-30,4.11,4.17,4.02,4.04,GNW,8513060,HISTORICAL_PRICES,GNW,,1606830572000,0.4784172661870506,0.4784172661870506,4.04,4.11,4.17,4.02,8513060,4.04,4.11,4.17,4.02,8513060,"Mar 30, 17",0.08000000000000007,0.0199
2017-03-31,4.12,4.17,4.07,4.09,GNW,7227200,HISTORICAL_PRICES,GNW,,1606830572000,0.4820143884892088,0.4820143884892088,4.09,4.12,4.17,4.07,7227200,4.09,4.12,4.17,4.07,7227200,"Mar 31, 17",0.009999999999999787,0.0024
2017-04-03,4.12,4.15,4.01,4.12,GNW,7793723,HISTORICAL_PRICES,GNW,,1606830572000,0.4820143884892088,0.4820143884892088,4.12,4.12,4.15,4.01,7793723,4.12,4.12,4.15,4.01,7793723,"Apr 3, 17",0,0
2017-04-04,4.08,4.14,4.06,4.09,GNW,4119807,HISTORICAL_PRICES,GNW,,1606830572000,0.4676258992805757,0.4676258992805757,4.09,4.08,4.14,4.06,4119807,4.09,4.08,4.14,4.06,4119807,"Apr 4, 17",-0.040000000000000036,-0.0097
2017-04-05,3.95,4.13,3.94,4.11,GNW,10455013,HISTORICAL_PRICES,GNW,,1606830572000,0.42086330935251814,0.42086330935251814,4.11,3.95,4.13,3.94,10455013,4.11,3.95,4.13,3.94,10455013,"Apr 5, 17",-0.1299999999999999,-0.0319
2017-04-06,4.05,4.08,3.94,3.96,GNW,5662403,HISTORICAL_PRICES,GNW,,1606830572000,0.45683453237410077,0.45683453237410077,3.96,4.05,4.08,3.94,5662403,3.96,4.05,4.08,3.94,5662403,"Apr 6, 17",0.09999999999999964,0.0253
2017-04-07,4.04,4.05,3.93,3.99,GNW,9904654,HISTORICAL_PRICES,GNW,,1606830572000,0.45323741007194257,0.45323741007194257,3.99,4.04,4.05,3.93,9904654,3.99,4.04,4.05,3.93,9904654,"Apr 7, 17",-0.009999999999999787,-0.0025
2017-04-10,4.14,4.16,4.01,4.03,GNW,9331006,HISTORICAL_PRICES,GNW,,1606830572000,0.4892086330935252,0.4892086330935252,4.03,4.14,4.16,4.01,9331006,4.03,4.14,4.16,4.01,9331006,"Apr 10, 17",0.09999999999999964,0.0248
2017-04-11,4.16,4.23,4.09,4.1,GNW,11583354,HISTORICAL_PRICES,GNW,,1606830572000,0.49640287769784186,0.49640287769784186,4.1,4.16,4.23,4.09,11583354,4.1,4.16,4.23,4.09,11583354,"Apr 11, 17",0.020000000000000462,0.0048
2017-04-12,4.14,4.225,4.11,4.18,GNW,7147952,HISTORICAL_PRICES,GNW,,1606830572000,0.4892086330935252,0.4892086330935252,4.18,4.14,4.225,4.11,7147952,4.18,4.14,4.225,4.11,7147952,"Apr 12, 17",-0.020000000000000462,-0.0048
2017-04-13,4,4.18,3.99,4.12,GNW,5561324,HISTORICAL_PRICES,GNW,,1606830572000,0.43884892086330946,0.43884892086330946,4.12,4,4.18,3.99,5561324,4.12,4,4.18,3.99,5561324,"Apr 13, 17",-0.13999999999999968,-0.0338
2017-04-17,4.01,4.04,3.92,4.03,GNW,7644845,HISTORICAL_PRICES,GNW,,1606830572000,0.44244604316546765,0.44244604316546765,4.03,4.01,4.04,3.92,7644845,4.03,4.01,4.04,3.92,7644845,"Apr 17, 17",0.009999999999999787,0.0025
2017-04-18,4.05,4.05,3.94,3.94,GNW,4358990,HISTORICAL_PRICES,GNW,,1606830572000,0.45683453237410077,0.45683453237410077,3.94,4.05,4.05,3.94,4358990,3.94,4.05,4.05,3.94,4358990,"Apr 18, 17",0.040000000000000036,0.01
2017-04-19,3.98,4.12,3.95,4.08,GNW,7905347,HISTORICAL_PRICES,GNW,,1606830572000,0.4316546762589929,0.4316546762589929,4.08,3.98,4.12,3.95,7905347,4.08,3.98,4.12,3.95,7905347,"Apr 19, 17",-0.06999999999999984,-0.0173
2017-04-20,4.07,4.08,4.007,4.04,GNW,3781671,HISTORICAL_PRICES,GNW,,1606830572000,0.4640287769784175,0.4640287769784175,4.04,4.07,4.08,4.007,3781671,4.04,4.07,4.08,4.007,3781671,"Apr 20, 17",0.0900000000000003,0.0226
2017-04-21,4.07,4.1,4.05,4.1,GNW,2410889,HISTORICAL_PRICES,GNW,,1606830572000,0.4640287769784175,0.4640287769784175,4.1,4.07,4.1,4.05,2410889,4.1,4.07,4.1,4.05,2410889,"Apr 21, 17",0,0
2017-04-24,4.04,4.13,4.04,4.11,GNW,4482001,HISTORICAL_PRICES,GNW,,1606830572000,0.45323741007194257,0.45323741007194257,4.11,4.04,4.13,4.04,4482001,4.11,4.04,4.13,4.04,4482001,"Apr 24, 17",-0.03000000000000025,-0.0074
2017-04-25,4.1,4.12,4.055,4.08,GNW,2954118,HISTORICAL_PRICES,GNW,,1606830572000,0.4748201438848921,0.4748201438848921,4.08,4.1,4.12,4.055,2954118,4.08,4.1,4.12,4.055,2954118,"Apr 25, 17",0.05999999999999961,0.0149
2017-04-26,4.1,4.165,4.08,4.11,GNW,3029001,HISTORICAL_PRICES,GNW,,1606830572000,0.4748201438848921,0.4748201438848921,4.11,4.1,4.165,4.08,3029001,4.11,4.1,4.165,4.08,3029001,"Apr 26, 17",0,0
2017-04-27,4.1,4.13,4.06,4.13,GNW,2036163,HISTORICAL_PRICES,GNW,,1606830572000,0.4748201438848921,0.4748201438848921,4.13,4.1,4.13,4.06,2036163,4.13,4.1,4.13,4.06,2036163,"Apr 27, 17",0,0
2017-04-28,4.04,4.11,4.03,4.11,GNW,3873920,HISTORICAL_PRICES,GNW,,1606830572000,0.45323741007194257,0.45323741007194257,4.11,4.04,4.11,4.03,3873920,4.11,4.04,4.11,4.03,3873920,"Apr 28, 17",-0.05999999999999961,-0.0146
2017-05-01,3.76,3.905,3.54,3.78,GNW,12901598,HISTORICAL_PRICES,GNW,,1606830572000,0.3525179856115108,0.3525179856115108,3.78,3.76,3.905,3.54,12901598,3.78,3.76,3.905,3.54,12901598,"May 1, 17",-0.28000000000000025,-0.0693
2017-05-02,3.7,3.83,3.66,3.77,GNW,8073349,HISTORICAL_PRICES,GNW,,1606830572000,0.3309352517985613,0.3309352517985613,3.77,3.7,3.83,3.66,8073349,3.77,3.7,3.83,3.66,8073349,"May 2, 17",-0.05999999999999961,-0.016
2017-05-03,3.81,3.96,3.75,3.95,GNW,6605803,HISTORICAL_PRICES,GNW,,1606830572000,0.3705035971223023,0.3705035971223023,3.95,3.81,3.96,3.75,6605803,3.95,3.81,3.96,3.75,6605803,"May 3, 17",0.10999999999999988,0.0297
2017-05-04,3.72,3.85,3.71,3.81,GNW,3202997,HISTORICAL_PRICES,GNW,,1606830572000,0.33812949640287787,0.33812949640287787,3.81,3.72,3.85,3.71,3202997,3.81,3.72,3.85,3.71,3202997,"May 4, 17",-0.08999999999999986,-0.0236
2017-05-05,3.79,3.81,3.72,3.73,GNW,2412511,HISTORICAL_PRICES,GNW,,1606830572000,0.36330935251798574,0.36330935251798574,3.73,3.79,3.81,3.72,2412511,3.73,3.79,3.81,3.72,2412511,"May 5, 17",0.06999999999999984,0.0188
2017-05-08,3.8,3.83,3.75,3.78,GNW,2256714,HISTORICAL_PRICES,GNW,,1606830572000,0.36690647482014394,0.36690647482014394,3.78,3.8,3.83,3.75,2256714,3.78,3.8,3.83,3.75,2256714,"May 8, 17",0.009999999999999787,0.0026
2017-05-09,3.66,3.82,3.65,3.81,GNW,5466383,HISTORICAL_PRICES,GNW,,1606830572000,0.3165467625899282,0.3165467625899282,3.81,3.66,3.82,3.65,5466383,3.81,3.66,3.82,3.65,5466383,"May 9, 17",-0.13999999999999968,-0.0368
2017-05-10,3.69,3.71,3.64,3.68,GNW,3389819,HISTORICAL_PRICES,GNW,,1606830572000,0.32733812949640295,0.32733812949640295,3.68,3.69,3.71,3.64,3389819,3.68,3.69,3.71,3.64,3389819,"May 10, 17",0.029999999999999805,0.0082
2017-05-11,3.72,3.75,3.65,3.67,GNW,2370717,HISTORICAL_PRICES,GNW,,1606830572000,0.33812949640287787,0.33812949640287787,3.67,3.72,3.75,3.65,2370717,3.67,3.72,3.75,3.65,2370717,"May 11, 17",0.03000000000000025,0.0081
2017-05-12,3.68,3.73,3.6552,3.68,GNW,1800065,HISTORICAL_PRICES,GNW,,1606830572000,0.32374100719424476,0.32374100719424476,3.68,3.68,3.73,3.6552,1800065,3.68,3.68,3.73,3.6552,1800065,"May 12, 17",-0.040000000000000036,-0.0108
2017-05-15,3.73,3.75,3.7,3.7,GNW,2012059,HISTORICAL_PRICES,GNW,,1606830572000,0.34172661870503607,0.34172661870503607,3.7,3.73,3.75,3.7,2012059,3.7,3.73,3.75,3.7,2012059,"May 15, 17",0.04999999999999982,0.0136
2017-05-16,3.75,3.76,3.69,3.73,GNW,2432348,HISTORICAL_PRICES,GNW,,1606830572000,0.3489208633093526,0.3489208633093526,3.73,3.75,3.76,3.69,2432348,3.73,3.75,3.76,3.69,2432348,"May 16, 17",0.020000000000000018,0.0054
2017-05-17,3.67,3.71,3.61,3.68,GNW,4005804,HISTORICAL_PRICES,GNW,,1606830572000,0.3201438848920864,0.3201438848920864,3.68,3.67,3.71,3.61,4005804,3.68,3.67,3.71,3.61,4005804,"May 17, 17",-0.08000000000000007,-0.0213
2017-05-18,3.59,3.68,3.58,3.68,GNW,3393204,HISTORICAL_PRICES,GNW,,1606830572000,0.29136690647482016,0.29136690647482016,3.68,3.59,3.68,3.58,3393204,3.68,3.59,3.68,3.58,3393204,"May 18, 17",-0.08000000000000007,-0.0218
2017-05-19,3.64,3.67,3.53,3.58,GNW,2758848,HISTORICAL_PRICES,GNW,,1606830572000,0.30935251798561164,0.30935251798561164,3.58,3.64,3.67,3.53,2758848,3.58,3.64,3.67,3.53,2758848,"May 19, 17",0.050000000000000266,0.0139
2017-05-22,3.61,3.67,3.6,3.65,GNW,1520296,HISTORICAL_PRICES,GNW,,1606830572000,0.2985611510791367,0.2985611510791367,3.65,3.61,3.67,3.6,1520296,3.65,3.61,3.67,3.6,1520296,"May 22, 17",-0.03000000000000025,-0.0082
2017-05-23,3.67,3.725,3.57,3.59,GNW,3456126,HISTORICAL_PRICES,GNW,,1606830572000,0.3201438848920864,0.3201438848920864,3.59,3.67,3.725,3.57,3456126,3.59,3.67,3.725,3.57,3456126,"May 23, 17",0.06000000000000005,0.0166
2017-05-24,3.63,3.7,3.62,3.7,GNW,1208624,HISTORICAL_PRICES,GNW,,1606830572000,0.3057553956834533,0.3057553956834533,3.7,3.63,3.7,3.62,1208624,3.7,3.63,3.7,3.62,1208624,"May 24, 17",-0.040000000000000036,-0.0109
2017-05-25,3.59,3.7,3.57,3.63,GNW,2055772,HISTORICAL_PRICES,GNW,,1606830572000,0.29136690647482016,0.29136690647482016,3.63,3.59,3.7,3.57,2055772,3.63,3.59,3.7,3.57,2055772,"May 25, 17",-0.040000000000000036,-0.011
2017-05-26,3.56,3.585,3.51,3.58,GNW,3094499,HISTORICAL_PRICES,GNW,,1606830572000,0.2805755395683454,0.2805755395683454,3.58,3.56,3.585,3.51,3094499,3.58,3.56,3.585,3.51,3094499,"May 26, 17",-0.029999999999999805,-0.0084
2017-05-30,3.53,3.57,3.52,3.55,GNW,1728910,HISTORICAL_PRICES,GNW,,1606830572000,0.26978417266187055,0.26978417266187055,3.55,3.53,3.57,3.52,1728910,3.55,3.53,3.57,3.52,1728910,"May 30, 17",-0.03000000000000025,-0.0084
2017-05-31,3.66,3.68,3.48,3.53,GNW,4542036,HISTORICAL_PRICES,GNW,,1606830572000,0.3165467625899282,0.3165467625899282,3.53,3.66,3.68,3.48,4542036,3.53,3.66,3.68,3.48,4542036,"May 31, 17",0.13000000000000034,0.0368
2017-06-01,3.67,3.68,3.63,3.67,GNW,2694522,HISTORICAL_PRICES,GNW,,1606830572000,0.3201438848920864,0.3201438848920864,3.67,3.67,3.68,3.63,2694522,3.67,3.67,3.68,3.63,2694522,"Jun 1, 17",0.009999999999999787,0.0027
2017-06-02,3.56,3.7,3.56,3.65,GNW,2629511,HISTORICAL_PRICES,GNW,,1606830572000,0.2805755395683454,0.2805755395683454,3.65,3.56,3.7,3.56,2629511,3.65,3.56,3.7,3.56,2629511,"Jun 2, 17",-0.10999999999999988,-0.03
2017-06-05,3.56,3.59,3.53,3.56,GNW,1555782,HISTORICAL_PRICES,GNW,,1606830572000,0.2805755395683454,0.2805755395683454,3.56,3.56,3.59,3.53,1555782,3.56,3.56,3.59,3.53,1555782,"Jun 5, 17",0,0
2017-06-06,3.52,3.56,3.45,3.56,GNW,3838970,HISTORICAL_PRICES,GNW,,1606830572000,0.26618705035971235,0.26618705035971235,3.56,3.52,3.56,3.45,3838970,3.56,3.52,3.56,3.45,3838970,"Jun 6, 17",-0.040000000000000036,-0.0112
2017-06-07,3.5,3.615,3.46,3.53,GNW,3212168,HISTORICAL_PRICES,GNW,,1606830572000,0.2589928057553958,0.2589928057553958,3.53,3.5,3.615,3.46,3212168,3.53,3.5,3.615,3.46,3212168,"Jun 7, 17",-0.020000000000000018,-0.0057
2017-06-08,3.58,3.64,3.5,3.5,GNW,3564845,HISTORICAL_PRICES,GNW,,1606830572000,0.28776978417266197,0.28776978417266197,3.5,3.58,3.64,3.5,3564845,3.5,3.58,3.64,3.5,3564845,"Jun 8, 17",0.08000000000000007,0.0229
2017-06-09,3.63,3.67,3.5549,3.61,GNW,5345022,HISTORICAL_PRICES,GNW,,1606830572000,0.3057553956834533,0.3057553956834533,3.61,3.63,3.67,3.5549,5345022,3.61,3.63,3.67,3.5549,5345022,"Jun 9, 17",0.04999999999999982,0.014
2017-06-12,3.74,3.765,3.59,3.59,GNW,4723800,HISTORICAL_PRICES,GNW,,1606830572000,0.34532374100719443,0.34532374100719443,3.59,3.74,3.765,3.59,4723800,3.59,3.74,3.765,3.59,4723800,"Jun 12, 17",0.11000000000000032,0.0303
2017-06-13,3.78,3.83,3.74,3.74,GNW,3974869,HISTORICAL_PRICES,GNW,,1606830572000,0.3597122302158274,0.3597122302158274,3.74,3.78,3.83,3.74,3974869,3.74,3.78,3.83,3.74,3974869,"Jun 13, 17",0.03999999999999959,0.0107
2017-06-14,3.8,3.81,3.7,3.78,GNW,3196326,HISTORICAL_PRICES,GNW,,1606830572000,0.36690647482014394,0.36690647482014394,3.78,3.8,3.81,3.7,3196326,3.78,3.8,3.81,3.7,3196326,"Jun 14, 17",0.020000000000000018,0.0053
2017-06-15,3.72,3.79,3.7,3.74,GNW,3197041,HISTORICAL_PRICES,GNW,,1606830572000,0.33812949640287787,0.33812949640287787,3.74,3.72,3.79,3.7,3197041,3.74,3.72,3.79,3.7,3197041,"Jun 15, 17",-0.07999999999999963,-0.0211
2017-06-16,3.65,3.71,3.62,3.66,GNW,6242444,HISTORICAL_PRICES,GNW,,1606830572000,0.31294964028776984,0.31294964028776984,3.66,3.65,3.71,3.62,6242444,3.66,3.65,3.71,3.62,6242444,"Jun 16, 17",-0.07000000000000028,-0.0188
2017-06-19,3.67,3.7,3.6,3.69,GNW,3593141,HISTORICAL_PRICES,GNW,,1606830572000,0.3201438848920864,0.3201438848920864,3.69,3.67,3.7,3.6,3593141,3.69,3.67,3.7,3.6,3593141,"Jun 19, 17",0.020000000000000018,0.0055
2017-06-20,3.65,3.68,3.59,3.66,GNW,1830709,HISTORICAL_PRICES,GNW,,1606830572000,0.31294964028776984,0.31294964028776984,3.66,3.65,3.68,3.59,1830709,3.66,3.65,3.68,3.59,1830709,"Jun 20, 17",-0.020000000000000018,-0.0054
2017-06-21,3.51,3.68,3.49,3.64,GNW,4956194,HISTORICAL_PRICES,GNW,,1606830572000,0.262589928057554,0.262589928057554,3.64,3.51,3.68,3.49,4956194,3.64,3.51,3.68,3.49,4956194,"Jun 21, 17",-0.14000000000000012,-0.0384
2017-06-22,3.72,3.73,3.49,3.5,GNW,6365250,HISTORICAL_PRICES,GNW,,1606830572000,0.33812949640287787,0.33812949640287787,3.5,3.72,3.73,3.49,6365250,3.5,3.72,3.73,3.49,6365250,"Jun 22, 17",0.2100000000000004,0.0598
2017-06-23,3.7,3.72,3.62,3.71,GNW,5755249,HISTORICAL_PRICES,GNW,,1606830572000,0.3309352517985613,0.3309352517985613,3.71,3.7,3.72,3.62,5755249,3.71,3.7,3.72,3.62,5755249,"Jun 23, 17",-0.020000000000000018,-0.0054
2017-06-26,3.72,3.735,3.63,3.69,GNW,3252890,HISTORICAL_PRICES,GNW,,1606830572000,0.33812949640287787,0.33812949640287787,3.69,3.72,3.735,3.63,3252890,3.69,3.72,3.735,3.63,3252890,"Jun 26, 17",0.020000000000000018,0.0054
2017-06-27,3.69,3.76,3.67,3.73,GNW,4359845,HISTORICAL_PRICES,GNW,,1606830572000,0.32733812949640295,0.32733812949640295,3.73,3.69,3.76,3.67,4359845,3.73,3.69,3.76,3.67,4359845,"Jun 27, 17",-0.03000000000000025,-0.0081
2017-06-28,3.73,3.75,3.675,3.72,GNW,3729791,HISTORICAL_PRICES,GNW,,1606830572000,0.34172661870503607,0.34172661870503607,3.72,3.73,3.75,3.675,3729791,3.72,3.73,3.75,3.675,3729791,"Jun 28, 17",0.040000000000000036,0.0108
